date,Open,High,Low,Close,Volume,symbol,Bollinger_Middle,Bollinger_Upper,Bollinger_Lower,Bollinger_%B,Bollinger_Width,RSI_14,MACD,MACD_Signal,MACD_Diff,Return,Return_next,Close_next
2025-09-26,254.095,257.6,253.78,255.46,46076258,AAPL,240.7645,259.1805467799145,222.34845322008547,0.8989862801615951,36.83209355982902,69.64500811791144,6.366192100457283,4.434481485882952,1.9317106145743308,-0.00548915793981386,-0.0040319423784546116,254.43
2025-09-29,254.56,255.0,253.01,254.43,40127687,AAPL,241.879,260.76431482395776,222.9936851760422,0.8322952282499922,37.77062964791557,67.80562251968891,6.470720768027292,4.841729342311821,1.628991425715471,-0.0040319423784546116,0.0007860708249813886,254.63
2025-09-30,254.855,255.919,253.11,254.63,37704259,AAPL,243.12450000000004,261.92341962321245,224.32558037678766,0.8060149261395123,37.5978392464248,67.98244942527143,6.494830456088948,5.172349565067247,1.3224808910217014,0.0007860708249813886,0.0032203589522050713,255.45
2025-10-01,255.04,258.79,254.93,255.45,48713940,AAPL,243.9735,263.3788315096651,224.56816849033493,0.7957048168510795,38.81066301933015,68.74053527838589,6.5051177563527744,5.438903203324353,1.0662145530284217,0.0032203589522050713,0.0065766294773927925,257.13
2025-10-02,256.575,258.18,254.15,257.13,42630239,AAPL,244.84100000000004,264.9571198047735,224.72488019522655,0.8054515512749089,40.23223960954698,70.29248187033373,6.573062304920086,5.6657350236435,0.9073272812765856,0.0065766294773927925,0.0034612841753198786,258.02
2025-10-03,254.665,259.24,253.95,258.02,49155614,AAPL,245.7575,266.51151250361,225.00348749639,0.7954248003335986,41.50802500722,71.11075233359318,6.622385671405397,5.8570651531958795,0.7653205182095171,0.0034612841753198786,-0.005154639175257714,256.69
2025-10-06,257.99,259.07,255.05,256.69,44664118,AAPL,246.698,267.6427793972627,225.75322060273731,0.7385319943094235,41.889558794525385,68.09236319961335,6.479463685929119,5.981544859742527,0.49791882618659145,-0.005154639175257714,-0.000818107444777616,256.48
2025-10-07,256.805,257.4,255.43,256.48,31955776,AAPL,247.80450000000002,268.357584902272,227.25141509772806,0.7110510427327871,41.106169804543924,67.60442210377347,6.276895592625181,6.040615006319059,0.2362805863061217,-0.000818107444777616,0.006160324391765393,258.06
2025-10-08,256.52,258.52,256.11,258.06,36496895,AAPL,249.36800000000002,267.95198191992233,230.7840180800777,0.7338573088763617,37.167963839844646,69.38215336368766,6.172696709351413,6.06703134692553,0.1056653624258832,0.006160324391765393,-0.01557777261102078,254.04
2025-10-09,257.805,258.0,253.14,254.04,38322012,AAPL,250.5685,266.9750063618066,234.1619936381934,0.6057964420774383,32.81301272361321,60.31339550711204,5.700031524913584,5.993631382523142,-0.293599857609558,-0.01557777261102078,-0.03452212250039355,245.27
2025-10-10,254.94,256.38,244.0,245.27,61999098,AAPL,251.12849999999997,265.9303164763653,236.32668352363464,0.30210199169289553,29.603632952730663,46.14344657503005,4.565151035397719,5.707935313098058,-1.142784277700339,-0.03452212250039355,0.009744363354670327,247.66
2025-10-13,249.38,249.69,245.56,247.66,38142942,AAPL,251.67649999999998,265.04296292030915,238.31003707969077,0.34975456768382457,26.73292584061838,49.61735570803168,3.814630412154287,5.3292743329093035,-1.5146439207550166,0.009744363354670327,0.0004441573124445153,247.77
2025-10-14,246.6,248.845,244.7,247.77,35477986,AAPL,252.15750000000003,264.1656553537586,240.14934464624145,0.3173116573384971,24.016310707517164,49.77792187654232,3.1919190359703578,4.901803273521515,-1.7098842375511571,0.0004441573124445153,0.006336521774226167,249.34
2025-10-15,249.485,251.82,247.47,249.34,33893611,AAPL,252.675,263.164786461125,242.18521353887502,0.34103584890123967,20.979572922249986,52.123176834968085,2.792906772168493,4.48002397325091,-1.6871172010824171,0.006336521774226167,-0.007580011229646355,247.45
2025-10-16,248.25,249.04,245.13,247.45,39776974,AAPL,253.15349999999998,261.5678621861672,244.73913781383274,0.1610854231247476,16.82872437233445,49.147772069901755,2.2976930979969836,4.043557798200125,-1.7458647002031418,-0.007580011229646355,0.0195595069711052,252.29
2025-10-17,248.02,253.38,247.27,252.29,49146961,AAPL,253.493,261.1594440257528,245.82655597424716,0.4215411998079607,15.332888051505648,56.06447657623686,2.2696175060050905,3.6887697397611188,-1.4191522337560283,0.0195595069711052,0.03943874113123802,262.24
2025-10-20,255.885,264.375,255.63,262.24,90483029,AAPL,253.801,262.3073738455349,245.29462615446502,0.9960398022260518,17.012747691069904,66.23275210847274,3.0154885663418725,3.55411350507727,-0.5386249387353974,0.03943874113123802,0.0020210494203782847,262.77
2025-10-21,261.88,265.29,261.83,262.77,46695948,AAPL,254.21800000000002,263.5813489735245,244.85465102647558,0.9566742104871532,18.726697947048905,66.67517425706626,3.607775139923774,3.564845832046571,0.04292930787720328,0.0020210494203782847,-0.016440232903299434,258.45
2025-10-22,262.65,262.85,255.43,258.45,45015254,AAPL,254.525,264.0196922014356,245.03030779856442,0.7066944307792584,18.989384402871167,59.797852510385674,3.6860876959788413,3.589094204833025,0.09699349114581635,-0.016440232903299434,0.0043722189978718795,259.58
2025-10-23,259.94,260.62,258.0101,259.58,32754941,AAPL,254.6605,264.36032159629764,244.96067840370242,0.7535871382354967,19.39964319259522,60.93298052584092,3.795579439942429,3.630391251854906,0.165188188087523,0.0043722189978718795,0.012481701209646312,262.82
2025-10-24,261.19,264.13,259.18,262.82,38253717,AAPL,255.02849999999998,265.35964180524115,244.69735819475883,0.8770880386157918,20.66228361048232,64.06592906080837,4.096570641737912,3.723627129831508,0.3729435119064046,0.012481701209646312,0.02279126398295417,268.81
2025-10-27,264.88,269.12,264.6501,268.81,44888152,AAPL,255.7475,267.6881429893872,243.80685701061282,1.0469764070331018,23.881285978774372,69.01340148697993,4.7635401515009335,3.9316097341653933,0.8319304173355402,0.02279126398295417,0.0007068189427477112,269.0
2025-10-28,268.985,269.89,268.15,269.0,41534759,AAPL,256.466,269.70948806017515,243.22251193982484,0.9732137010675961,26.486976120350306,69.15845376932658,5.246965948021796,4.194680976936674,1.0522849710851219,0.0007068189427477112,0.0026022304832713505,269.7
2025-10-29,269.275,271.41,267.11,269.7,51086742,AAPL,257.1785,271.6069666891531,242.75003331084685,0.9339165162093511,28.85693337830628,69.7208259238362,5.621764324805724,4.480097646510484,1.1416666782952403,0.0026022304832713505,0.006303299962921782,271.4
2025-10-30,271.99,274.14,268.48,271.4,69886534,AAPL,257.89199999999994,273.59531379040743,242.18868620959245,0.9301003017672461,31.406627580814984,71.09909700116715,5.9869566220033335,4.781469441609054,1.2054871803942797,0.006303299962921782,-0.0037951363301399477,270.37
2025-10-31,276.99,277.32,269.16,270.37,86167123,AAPL,258.5095,275.1289361817723,241.8900638182277,0.8568261844227978,33.2388723635446,69.04832787564534,6.122683275112479,5.049712208309739,1.0729710668027401,-0.0037951363301399477,-0.004882198468765031,269.05
2025-11-03,270.42,270.85,266.25,269.05,50194583,AAPL,259.12749999999994,276.3390157670671,241.91598423293277,0.7882517767257304,34.42303153413434,66.40486056357855,6.053948507319262,5.250559468111644,0.8033890392076186,-0.004882198468765031,0.0036796134547483206,270.04
2025-11-04,268.325,271.486,267.615,270.04,49274846,AAPL,259.8055,277.60471961772487,242.00628038227512,0.7874985594820201,35.598439235449746,67.4125283875589,6.0100799740644675,5.402463569302209,0.6076164047622585,0.0036796134547483206,0.00037031550881327924,270.14
2025-11-05,268.61,271.7,266.93,270.14,42586288,AAPL,260.4095,278.7426388201803,242.07636117981968,0.7653800883591496,36.66627764036059,67.5185089911567,5.915196308704594,5.505010117182686,0.41018619152190805,0.00037031550881327924,-0.0013696601762049898,269.77
2025-11-06,267.89,273.4,267.89,269.77,51204045,AAPL,261.196,279.71732111918595,242.67467888081413,0.7314629702931473,37.042642238371826,66.65474871792031,5.743931940588425,5.552794481863834,0.1911374587245911,-0.0013696601762049898,-0.004818919820587686,268.47
2025-11-07,269.795,272.29,266.77,268.47,48227365,AAPL,262.356,279.6045261979104,245.1074738020896,0.6772325336625202,34.49705239582079,63.57724626715067,5.440588838040583,5.5303533530991835,-0.08976451505860084,-0.004818919820587686,0.003575818527209673,269.43
2025-11-10,268.96,273.73,267.455,269.43,41312412,AAPL,263.4445,279.55617710078633,247.33282289921368,0.6857503710680709,32.22335420157265,64.86725302090164,5.217507047291804,5.467784091937707,-0.2502770446459035,0.003575818527209673,0.021601158000222664,275.25
