date,Open,High,Low,Close,Volume,symbol,Bollinger_Middle,Bollinger_Upper,Bollinger_Lower,Bollinger_%B,Bollinger_Width,RSI_14,MACD,MACD_Signal,MACD_Diff,Return,Return_next,Close_next
2025-08-05,537.18,537.3,527.24,527.75,19171569,MSFT,512.481,532.1056476656273,492.85635233437273,0.8890260925994543,39.24929533125459,65.13806396282232,9.235787407386852,7.698038639922278,1.5377487674645733,-0.01473004256590249,-0.005324490762671608,524.94
2025-08-06,530.9,531.7,524.03,524.94,21355702,MSFT,513.5525,533.4392773910207,493.6657226089793,0.7863083287979515,39.7735547820414,62.21963748145122,8.995802659644312,7.9575914438666855,1.0382112157776264,-0.005324490762671608,-0.007810416428544298,520.84
2025-08-07,526.8,528.09,517.5511,520.84,16079144,MSFT,514.5205,533.839099819863,495.20190018013693,0.663559990344188,38.63719963972608,58.12743344996676,8.378198624693312,8.041712880032012,0.33648574466129944,-0.007810416428544298,0.002303970509177411,522.04
2025-08-08,522.6,524.66,519.41,522.04,15531009,MSFT,515.4565,534.3224018072292,496.5905981927708,0.6744814551477534,37.731803614458386,58.97784729519858,7.89456926825369,8.012284157676348,-0.11771488942265762,0.002303970509177411,-0.0005172017469925461,521.77
2025-08-11,522.3,527.59,519.72,521.77,20194372,MSFT,516.394,534.5446301818977,498.24336981810234,0.6480940316155434,36.301260363795336,58.68902888999943,7.404152316419186,7.890657789424916,-0.4865054730057299,-0.0005172017469925461,0.014316652931368301,529.24
2025-08-12,523.75,530.98,522.7,529.24,18688921,MSFT,517.5649999999999,535.8571420287514,499.27285797124847,0.8191261029366989,36.584284057502884,63.949120777863676,7.531442142572587,7.818814660054451,-0.287372517481864,0.014316652931368301,-0.01636308669034836,520.58
2025-08-13,532.11,532.7,519.37,520.58,19619160,MSFT,518.313,535.7957310223551,500.83026897764495,0.5648354080692892,34.96546204471014,55.177638159695114,6.854516027535283,7.625954933550618,-0.7714389060153355,-0.01636308669034836,0.003649775250681886,522.48
2025-08-14,522.56,525.9499,520.14,522.48,20269074,MSFT,518.8520000000001,536.1496941815959,501.5543058184042,0.6048694687833024,34.59538836319172,56.58466373208177,6.397613618004243,7.380286670441343,-0.9826730524371001,0.003649775250681886,-0.004421221864951863,520.17
2025-08-15,522.77,526.1,519.08,520.17,25213272,MSFT,519.358,536.1817470261536,502.5342529738462,0.524132554975349,33.64749405230742,54.35080207733574,5.782460862753396,7.060721508903755,-1.2782606461503585,-0.004421221864951863,-0.005901916681084862,517.1
2025-08-18,521.585,522.82,514.02,517.1,23760583,MSFT,519.71,536.0278429947103,503.39215700528973,0.4200261946126676,32.63568598942061,51.44407677766024,4.989706301086812,6.646518467340367,-1.6568121662535544,-0.005901916681084862,-0.014175207890156694,509.77
2025-08-19,515.0,515.1641,508.55,509.77,21481016,MSFT,519.935,535.5595799943555,504.3104200056444,0.17471125612105637,31.249159988711142,45.224987753924275,3.7270102051817275,6.0626168149086395,-2.335606609726912,-0.014175207890156694,-0.007944759401298573,505.72
2025-08-20,509.865,511.0,504.44,505.72,27723025,MSFT,519.9275,535.5791987895889,504.2758012104112,0.046135528449776766,31.30339757917767,42.19013227369698,2.372168418302408,5.3245271355873935,-2.9523587172849854,-0.007944759401298573,-0.0029265206042869973,504.24
2025-08-21,503.69,507.63,502.7201,504.24,18443254,MSFT,519.5955,536.2503148893951,502.94068511060493,0.0390071849499334,33.30962977879017,41.10460336336409,1.1655867514504052,4.492739058759996,-3.327152307309591,-0.0029265206042869973,0.005929716008250097,507.23
2025-08-22,504.25,510.73,502.41,507.23,24324161,MSFT,519.2715000000001,536.6097885833642,501.9332114166359,0.1527483107083101,34.67657716672829,44.22673175048664,0.44549471330208235,3.6832901896684134,-3.237795476366331,0.005929716008250097,-0.005855331900715743,504.26
2025-08-25,506.63,508.19,504.12,504.26,21638579,MSFT,518.8595,537.1853194632605,500.53368053673955,0.10166856305473673,36.651638926520945,41.85333977020267,-0.36067990021365404,2.874496171692,-3.235176071905654,-0.005855331900715743,-0.004402490778566581,502.04
2025-08-26,504.355,504.9778,498.51,502.04,30835709,MSFT,518.333,537.9134597494547,498.7525402505452,0.08394746067048674,39.160919498909436,40.12021785310068,-1.1652818919969832,2.066540558954203,-3.2318224509511864,-0.004402490778566581,0.009361803840331362,506.74
2025-08-27,502.0,507.29,499.9,506.74,17277893,MSFT,518.008,538.1242547209966,497.89174527900343,0.21992798469988292,40.232509441993216,45.285901545527274,-1.4074597272461347,1.3717405017141355,-2.77920022896027,0.009361803840331362,0.005722855902435153,509.64
