date,Open,High,Low,Close,Volume,symbol,Bollinger_Middle,Bollinger_Upper,Bollinger_Lower,Bollinger_%B,Bollinger_Width,RSI_14,MACD,MACD_Signal,MACD_Diff,Return,Return_next,Close_next
2025-04-17,172.60000610351562,177.5,171.3000030517578,175.02999877929688,5125300,COIN,177.24749908447265,203.76091503936235,150.73408312958296,0.45818154271504163,53.02683190977939,47.014076652477534,-5.564690924923298,-7.369084190501407,1.804393265578109,0.016375308957017776,-0.0001713922156549863,175.0
2025-04-21,175.10000610351562,177.97999572753906,171.41000366210938,175.0,5054700,COIN,176.50449905395507,202.38785743138527,150.62114067652487,0.4709369427255822,51.7667167548604,46.996510910832015,-5.061420498901526,-6.907551452181431,1.8461309532799044,-0.0001713922156549863,0.08571428571428563,190.0
2025-04-22,178.7899932861328,193.49000549316406,178.39999389648438,190.0,12807000,COIN,175.85249938964844,199.59796306112082,152.10703571817606,0.7978990178100471,47.49092734294476,55.87426127035895,-3.4128591053072626,-6.2086129828065975,2.795753877499335,0.08571428571428563,0.025263173956620033,194.8000030517578
2025-04-23,197.75,200.8000030517578,191.52000427246094,194.8000030517578,9870200,COIN,175.38099975585936,197.14571699910175,153.61628251261698,0.9461120050141647,43.529434486484774,58.28224913299802,-1.6994519682449436,-5.306780779894267,3.6073288116493236,0.025263173956620033,0.04656053348736244,203.8699951171875
2025-04-24,193.4199981689453,204.2100067138672,193.10000610351562,203.8699951171875,6840600,COIN,175.87699966430665,199.66947521930058,152.08452410931272,1.0882741244848153,47.584951109987855,62.45190566039444,0.3858601354506277,-4.168252596825289,4.554112732275916,0.04656053348736244,0.028302371171119445,209.63999938964844
2025-04-25,205.57000732421875,211.6199951171875,203.74000549316406,209.63999938964844,8060900,COIN,176.92999954223632,204.45020003831388,149.40979904615875,1.0942907256812002,55.04040099215513,64.85824438810221,2.475539644292155,-2.8394941486018,5.315033792893955,0.028302371171119445,-0.020845235307719978,205.27000427246094
2025-04-28,208.1999969482422,208.77999877929688,197.4199981689453,205.27000427246094,7624200,COIN,178.49700012207032,208.60299018148513,148.3910100626555,0.9446458013430804,60.211980118829615,61.63646299169388,3.73593805760558,-1.524407707360324,5.260345764965904,-0.020845235307719978,0.004189606822485592,206.1300048828125
2025-04-29,205.3000030517578,207.39999389648438,203.13999938964844,206.1300048828125,4254900,COIN,180.19200057983397,212.4370010117696,147.94700014789834,0.9022019531016873,64.49000086387127,62.03613505402223,4.7494589365817035,-0.2696343785719185,5.019093315153622,0.004189606822485592,-0.01571826234131246,202.88999938964844
2025-04-30,199.6699981689453,203.0399932861328,195.5500030517578,202.88999938964844,4769400,COIN,181.61050033569336,215.20063293736573,148.020367734021,0.8167522335546783,67.18026520334473,59.52030128740652,5.230941136477753,0.8304807244380159,4.400460412039737,-0.01571826234131246,-0.007836740808683462,201.3000030517578
2025-05-01,208.4600067138672,208.75,201.16000366210938,201.3000030517578,6243200,COIN,182.52800064086915,217.19940433561618,147.85659694612212,0.770713043177608,69.34280738949406,58.27140110090195,5.4217216007642435,1.7487288997032615,3.672992701060982,-0.007836740808683462,0.018032735067023742,204.92999267578125
