date,Open,High,Low,Close,Volume,symbol
2020-12-16,124.0275561892667,124.96206204213269,123.2001158255996,124.41693115234375,98208600,AAPL
2020-12-17,125.4779821462302,126.13993736355808,124.6408126633666,125.28329467773438,94359800,AAPL
2020-12-18,125.53640555307189,125.67268827051221,122.77179737031575,123.2974624633789,192541500,AAPL
2020-12-21,121.70100182150271,124.90366074139115,120.17268202586978,124.8257827758789,121251600,AAPL
2020-12-22,128.1160699450411,130.8417396142282,126.20809672049869,128.37890625,168904800,AAPL
2020-12-23,128.651469654108,128.9142911011182,127.30810062123794,127.48332977294922,88223700,AAPL
2020-12-24,127.83376887622417,129.91695629713385,127.61960817236115,128.4665069580078,54930100,AAPL
2020-12-28,130.4329145650764,133.69397174643686,129.96564663908748,133.0612335205078,124486200,AAPL
2020-12-29,134.3851222341288,135.105467586539,130.77360687946737,131.28953552246094,121047300,AAPL
2020-12-30,131.98065036313264,132.37976932791838,129.85851685438772,130.17002868652344,96452100,AAPL
2020-12-31,130.5204870277971,131.16296911492586,128.2231389904879,129.16738891601562,99116600,AAPL
2021-01-04,129.97536966603926,130.0629768178639,123.39482930890424,125.97447967529297,143301900,AAPL
2021-01-05,125.46826826756664,128.242613306386,125.0204736671036,127.531982421875,97664900,AAPL
2021-01-06,124.32932099883892,127.570918733124,123.02489113823766,123.23905181884766,155088000,AAPL
2021-01-07,124.95235351880193,128.1355470987152,124.46562730765885,127.44438934326172,109578200,AAPL
2021-01-08,128.914243707609,129.10894599430964,126.77265223719313,128.54434204101562,105158200,AAPL
2021-01-11,125.76031685281629,126.71429603758807,125.08863232599059,125.5558853149414,100384500,AAPL
2021-01-12,125.088645180681,126.24705602237135,123.49218368847659,125.38068389892578,91951100,AAPL
2021-01-13,125.34169563519181,127.96028434017008,125.07887424485143,127.41515350341797,88636800,AAPL
2021-01-14,127.32757155716695,127.52225905827079,125.34172042627678,125.48774719238281,90221800,AAPL
2021-01-15,125.36118590805361,126.76295959555424,123.6284420036996,123.76472473144531,111598500,AAPL
2021-01-19,124.38772578454656,125.29304408982054,123.57002946950722,124.4364013671875,90757300,AAPL
2021-01-20,125.24437293876636,128.97269692470792,125.13729259464834,128.52490234375,104319500,AAPL
2021-01-21,130.24794357484075,135.96210482573608,130.0435120203248,133.23643493652344,120150900,AAPL
2021-01-22,132.66206599733243,136.13729751698824,131.435521560002,135.3780059814453,114459400,AAPL
2021-01-25,139.2718354812106,141.23819854253642,132.9151779412319,139.1258087158203,157611700,AAPL
2021-01-26,139.78775742744395,140.4691710725819,137.61694808504978,139.35943603515625,98390600,AAPL
2021-01-27,139.62224478331817,140.46915831522645,136.68242977361535,138.2886199951172,140843800,AAPL
2021-01-28,135.81607367562873,138.22050212672593,133.07093096645877,133.45057678222656,142621100,AAPL
2021-01-29,132.22401178645546,133.10985683778753,126.7532152717128,128.45675659179688,177523800,AAPL
2021-02-01,130.19924214528973,131.7859741111612,127.45409959233686,130.57888793945312,106239800,AAPL
2021-02-02,132.12670214686938,132.69130637282277,131.03644011259044,131.40635681152344,83305400,AAPL
2021-02-03,132.15589194554707,132.165635975879,130.0629752354402,130.38421630859375,89880900,AAPL
2021-02-04,132.6815855489559,133.75237444183827,131.01697515265897,133.74264526367188,84183100,AAPL
2021-02-05,133.90346870595903,133.97170445351236,132.45085206919504,133.32826232910156,75693800,AAPL
2021-02-08,132.61661008272995,133.5232814106689,131.53446261926186,133.4745330810547,71297200,AAPL
2021-02-09,133.19178552172198,134.4201778248724,132.44111786524098,132.5970916748047,76774200,AAPL
2021-02-10,133.05532098310047,133.55253314014962,131.02751236689184,131.99267578125,73046600,AAPL
2021-02-11,132.48980312564598,132.96751272266954,130.41326214977596,131.7391357421875,64280000,AAPL
2021-02-12,130.9787501870301,132.1291332081116,130.33530805190028,131.97314453125,60145100,AAPL
2021-02-16,132.09020558697472,132.59714671129515,129.45794377389143,129.84791564941406,80576300,AAPL
2021-02-17,127.95654680963715,128.90220781232136,126.2212134982147,127.55683135986328,97918500,AAPL
2021-02-18,125.95798047907508,126.73790904839909,124.21290350757396,126.45519256591797,96856700,AAPL
2021-02-19,126.97189361497381,127.43010109713762,125.56802514842084,126.61116790771484,87668800,AAPL
2021-02-22,124.7978296513902,126.46492703235708,122.44830783858197,122.83827209472656,103916400,AAPL
2021-02-23,120.65449424173501,123.53046696039274,115.41924089427319,122.70179748535156,158273000,AAPL
2021-02-24,121.80486663626253,122.40930413496974,119.16286991288813,122.20457458496094,111039900,AAPL
2021-02-25,121.55141178976116,123.28674515580227,117.51529718125303,117.9540023803711,148199500,AAPL
2021-02-26,119.51385248275434,121.71714451300848,118.15873226929354,118.21723175048828,164560400,AAPL
2021-03-01,120.64473383419431,124.71984514122286,119.70882406427694,124.58335876464844,116307900,AAPL
2021-03-02,125.18779891061432,125.49001767022227,121.87311395477933,121.98035430908203,102260900,AAPL
2021-03-03,121.67814086921052,122.55555866097826,118.78266587535208,118.99714660644531,112966300,AAPL
2021-03-04,118.69490655182288,120.49848269972283,115.64345085160187,117.11555480957031,178155000,AAPL
2021-03-05,117.94425306669439,118.8801629015518,114.61981660015222,118.37320709228516,153766600,AAPL
2021-03-08,117.89548670485603,117.96372988743823,113.29392514231552,113.4401626586914,154376600,AAPL
2021-03-09,116.04316214765258,118.99712873808402,115.80918658429786,118.05146789550781,129525800,AAPL
2021-03-10,118.63644290778187,119.10439413289247,116.4526457307637,116.96935272216797,111943300,AAPL
2021-03-11,119.46509838909789,120.1182842596345,118.21721868480411,118.89965057373047,103026500,AAPL
2021-03-12,117.37881505652804,118.1294902427008,116.16993234824494,117.99300384521484,88105100,AAPL
2021-03-15,118.36345366505867,120.8884590376453,117.39829045128926,120.87870788574219,92403800,AAPL
2021-03-16,122.54581788527467,124.02768082306405,121.59041310507568,122.41908264160156,115227900,AAPL
2021-03-17,120.93718872359783,122.70176761072267,119.27009158868451,121.6293716430664,111932600,AAPL
2021-03-18,119.79655333524822,120.08902837100626,117.30079413178964,117.50552368164062,121229700,AAPL
2021-03-19,116.89134977056929,118.38295627751944,116.67686904236336,116.97908782958984,185549500,AAPL
2021-03-22,117.31055690317099,120.76172845240197,117.24231371312757,120.29376983642578,111912300,AAPL
2021-03-23,120.23528824072892,121.12244978834059,119.07514647128622,119.4651107788086,95467100,AAPL
2021-03-24,119.73807557407793,119.81606991796893,117.05708136591241,117.07657623291016,88530500,AAPL
2021-03-25,116.54037047817636,118.60717576184044,116.01391986522562,117.56401824951172,98844700,AAPL
2021-03-26,117.33004413015976,118.43169368935105,115.93592696323272,118.16846466064453,94071200,AAPL
2021-03-29,118.59744153314395,119.50410536738507,117.70052885181629,118.34396362304688,80819200,AAPL
2021-03-30,117.09607936818357,117.37880328833072,115.87744562855794,116.89134979248047,85671900,AAPL
2021-03-31,118.5974159754444,120.42048696601859,118.10996256612317,119.08486938476562,118323800,AAPL
2021-04-01,120.55700880956337,121.06395720049495,119.41636191355396,119.91356658935547,75089100,AAPL
2021-04-05,120.76173132452315,122.99426922039768,119.98180275866349,122.74079132080078,88651200,AAPL
2021-04-06,123.32572316184695,123.93991183273825,122.49705378234141,123.04299926757812,80171300,AAPL
