date,Open,High,Low,Close,Volume,symbol
2021-02-03,263.7774390975395,267.3326222811993,262.0097878354705,264.80029296875,14223400,META
2021-02-04,265.157769593735,266.2997860181599,262.168640172673,264.641357421875,16060000,META
2021-02-05,264.94923410714415,267.3028192101267,263.82709821386266,266.240234375,12454400,META
2021-02-08,266.8857036335244,267.98798910915104,263.1617170711961,264.7307434082031,13755200,META
2021-02-09,264.59177204978135,271.49357368908437,263.9065559898149,267.5809020996094,14613400,META
2021-02-10,270.5600634141554,271.900674402498,265.86286387269195,269.98406982421875,14687200,META
2021-02-11,270.00393789566357,271.6821866351648,266.627499147351,268.51434326171875,12828600,META
2021-02-12,268.6434160254985,269.2988413011865,266.4785457640893,268.6235656738281,9097600,META
2021-02-16,268.9214652817526,274.68124922947464,268.17666798465854,272.0694885253906,15417200,META
2021-02-17,269.35844805841447,272.0695214581162,267.70995953793226,271.67230224609375,12763200,META
2021-02-18,267.7000453662894,270.0635405541446,264.1845932672995,267.52130126953125,15249100,META
2021-02-19,267.9879863347758,268.3951458314142,258.3453523815268,259.7455749511719,25622600,META
2021-02-22,256.16064411630646,261.2451224455358,255.7435442710094,258.52410888671875,17434900,META
2021-02-23,257.6999099486897,265.604684827942,253.19140952092832,264.0157775878906,21924600,META
2021-02-24,260.5102256472287,264.53214932336675,256.5975849753341,262.47650146484375,15736100,META
2021-02-25,260.4804283677124,265.08825551031765,252.2777329518293,252.92323303222656,19053100,META
2021-02-26,254.69089973234236,263.7078995320883,254.69089973234236,255.83291625976562,26619500,META
2021-03-01,259.0107326162491,264.8002773245595,256.11097494456624,263.0723571777344,22157300,META
2021-03-02,263.9363364333064,264.8598779371174,256.85579095898794,257.203369140625,15191700,META
2021-03-03,258.48441285340874,259.1795388669576,253.33041273917416,253.6382598876953,15513500,META
2021-03-04,254.6909316482942,264.64141445272037,251.74153259851408,255.8528289794922,31626500,META
2021-03-05,258.8617730445713,263.6086134766132,253.83686100228493,262.44671630859375,26820100,META
2021-03-08,263.7078811170442,263.7376717963443,253.28073423265133,253.53892517089844,18391800,META
2021-03-09,259.36824065418534,266.66726127339814,258.0077489120371,263.8966064453125,22039700,META
2021-03-10,266.7765159880859,267.1042135136652,261.0465218554377,263.06243896484375,14210300,META
2021-03-11,266.2501394394714,275.9722359021643,265.96217295395087,271.9801330566406,21834000,META
2021-03-12,267.2730343215098,267.86884797479286,262.1885254683939,266.53814697265625,20600200,META
2021-03-15,267.213455344063,274.04573559254817,266.6374919734589,271.85107421875,16844800,META
2021-03-16,274.16486760719044,280.18285832005444,272.8937479573369,277.3426818847656,22437700,META
2021-03-17,273.7974141829572,284.2444572139667,273.4995073803498,282.03985595703125,21315000,META
2021-03-18,277.9286461321285,283.21175064075584,276.34967897861156,276.68731689453125,18728300,META
2021-03-19,279.26921858795276,290.76887646170974,279.2493682351889,288.0975341796875,38930500,META
2021-03-22,288.4352224866444,297.6309672357557,284.7608764742998,291.5037841796875,28273100,META
2021-03-23,291.11646090364803,295.9328233174748,287.79963356760106,288.61395263671875,23000900,META
2021-03-24,288.9813865930339,289.6963932978706,279.20964849752187,280.182861328125,18675000,META
2021-03-25,279.0308476549715,286.06172023452035,275.8232433122774,276.8063659667969,24505600,META
2021-03-26,276.3694427158467,282.5264459269405,275.84312049630233,281.05670166015625,17629200,META
2021-03-29,283.7876255653244,291.1462266275226,282.7250711018045,288.8026123046875,21718800,META
2021-03-30,287.8194588480045,290.4411599233507,284.71119686771675,286.0021667480469,17474500,META
2021-03-31,287.9783624230208,294.4432129861294,286.60793047822534,292.48687744140625,19498200,META
2021-04-01,296.3300202168841,300.3022725798608,294.54251877589684,296.5882263183594,17616000,META
2021-04-05,298.80276535214335,308.614203147411,298.5942002846461,306.7671203613281,28237000,META
2021-04-06,306.697587369966,309.1901853123323,303.132494672926,304.135498046875,17335200,META
2021-04-07,304.2149752941855,312.07010879752124,303.3808058477096,310.91815185546875,22855200,META
2021-04-08,312.6659554448147,313.6888093314046,307.8992338881179,310.8486328125,20894100,META
2021-04-09,309.23986644593833,312.55669381171714,308.177281575922,310.2925109863281,15988600,META
2021-04-12,308.8922542226104,309.984629655204,305.79390230898474,309.3788757324219,10881900,META
2021-04-13,310.04422299179186,312.2488242933257,307.17428638234855,307.6112365722656,14036900,META
2021-04-14,305.16826342390004,305.8932103611847,299.8554003462069,300.7193603515625,17421400,META
2021-04-15,304.2149480766785,307.9886060607909,301.99049641842674,305.6846923828125,14558300,META
2021-04-16,306.03230773662983,306.80689584078993,302.496974770129,304.05609130859375,13059200,META
2021-04-19,302.8942064698286,305.56554881533964,298.4750632513306,300.1434020996094,14553500,META
2021-04-20,299.8951118354893,302.9835537939867,295.1482714936018,300.550537109375,16796400,META
2021-04-21,299.8554654577514,299.88525614351255,295.3270993867448,299.3787841796875,14863500,META
2021-04-22,299.23970504780726,300.8187021222801,293.98642281520046,294.46307373046875,16375400,META
2021-04-23,296.68755239289857,300.49097087154496,295.0887049838903,299.0411071777344,17536800,META
2021-04-26,301.23580358211467,303.67873069928305,299.4681522036944,300.9378967285156,16172600,META
2021-04-27,302.16920808926756,303.2218524436181,299.0211850482078,301.4641418457031,15309300,META
2021-04-28,305.2278718530595,308.7632045092743,303.25168590435214,304.9696960449219,33907200,META
2021-04-29,327.83002770338777,329.5083069817706,319.37904994231457,327.2242736816406,56526800,META
2021-04-30,323.87765659537024,327.532122010799,322.24901835025764,322.8249816894531,26332400,META
2021-05-03,323.907408395523,326.27087314382874,319.60742815166054,320.34228515625,18719500,META
2021-05-04,317.8000079798019,319.9549680083168,310.9478793920791,316.1515197753906,24032600,META
2021-05-05,315.98280170662673,318.83288841914134,312.308455515496,312.83477783203125,15577600,META
2021-05-06,312.33820166682153,318.0185239268124,311.09687276652534,317.800048828125,19012200,META
2021-05-07,320.143703732976,320.69981667352516,316.5388796429248,316.8665771484375,15916700,META
2021-05-10,312.1694082519749,312.3977933814333,302.7154276382799,303.8475341796875,24239200,META
2021-05-11,298.66375202538734,304.7115031678488,297.61110747680095,304.4036560058594,18920100,META
2021-05-12,299.0411306344249,302.8445494114103,296.121522359294,300.4512634277344,24645500,META
2021-05-13,303.9567753757269,306.71748989994825,300.66973856002795,303.1424865722656,18079200,META
2021-05-14,307.39275439730136,314.6520430906645,306.93592356007673,313.74835205078125,19245700,META
2021-05-17,311.37497404625395,313.490203645759,309.4186382055632,313.271728515625,15401300,META
2021-05-18,313.4008264166306,314.3045176079125,307.6609220624403,307.80987548828125,14522400,META
2021-05-19,302.0798556016258,312.4772270849574,301.4641613514185,311.4146423339844,19106200,META
2021-05-20,311.4047347873846,317.0354162827345,310.9876652282522,316.39984130859375,17320200,META
2021-05-21,317.0750862010976,317.71063074689886,313.61921613332026,314.03631591796875,13600900,META
2021-05-24,316.00257386001584,323.6889022124441,315.82382979053284,322.3780517578125,16445400,META
2021-05-25,324.8110776685687,326.8965163184287,322.5468949273761,325.51617431640625,16437000,META
2021-05-26,326.0723009791142,327.5420150886895,323.55985234776074,325.3870849609375,9686900,META
2021-05-27,325.72469228376224,331.4645957099421,324.4933037547175,330.4417419433594,20477700,META
2021-05-28,328.7039190666391,330.5609424009443,326.05242698912605,326.4496765136719,12037400,META
2021-06-01,327.859776244359,329.12098577650926,324.3741453730533,326.84686279296875,11765900,META
2021-06-02,328.0882389524726,329.5678934861235,324.8508430835817,326.86676025390625,11654300,META
2021-06-03,323.520083700462,325.1089906636587,321.23605077615906,323.7782897949219,12610800,META
2021-06-04,323.6392374927423,330.15372858687806,322.9242308943187,328.0583801269531,13289400,META
2021-06-07,327.1944541755547,335.347494066772,326.6482512651954,334.24517822265625,20136700,META
2021-06-08,334.3643038480148,335.9531803064952,329.93522131766696,331.365234375,14580500,META
2021-06-09,333.41101346017734,334.463657978423,327.710840656936,327.9591064453125,13727900,META
2021-06-10,328.4953491638462,331.62349184699826,326.27086722654735,330.15374755859375,13240200,META
2021-06-11,330.27294808646184,330.52121388823963,326.64827344168265,328.9621276855469,13587900,META
2021-06-14,329.5975955309547,334.4834787053516,327.52209754871586,334.4338073730469,12250800,META
2021-06-15,334.65235745209895,337.5620556551971,332.7059620693409,334.4140319824219,15795200,META
2021-06-16,334.3643964351676,335.2084759227616,326.4397410735605,328.7833557128906,17232200,META
2021-06-17,328.197430149362,335.6354937373488,327.8597923156813,334.1756896972656,17794100,META
2021-06-18,332.2094430903154,333.8182006835169,326.71780460807463,327.37322998046875,23039500,META
2021-06-21,328.79323655230536,330.6105588772653,325.3770972881534,329.98492431640625,11337500,META
2021-06-22,330.3821455770533,337.56200227451876,330.2927735400573,336.67816162109375,15345300,META
2021-06-23,336.995997823339,341.0377722588904,335.85398122199473,338.2273864746094,14817800,META
2021-06-24,339.4786776901442,342.5075084768682,339.41909631968235,340.7994384765625,12329100,META
2021-06-25,340.21343009284925,341.7328151837936,337.3236132912736,339.00189208984375,14594400,META
2021-06-28,340.0843790089774,355.65563137017324,339.39916304899543,353.1729736328125,29156100,META
2021-06-29,353.7985962511624,354.26533714219687,346.6286791220538,349.4490051269531,21417300,META
2021-06-30,349.7270879370843,350.47188535296834,344.7617718311909,345.2980041503906,15107500,META
2021-07-01,344.4142055426795,352.2097581594582,344.09641802750997,351.93170166015625,17137000,META
2021-07-02,352.63669058927184,353.9673914224837,350.1738833467711,352.2394714355469,11521300,META
2021-07-06,354.02699008079225,356.30111303287634,346.7577610194668,350.3327941894531,13488500,META
2021-07-07,352.79564674200435,354.0170950982068,347.5721245438341,348.0587158203125,14218900,META
2021-07-08,343.331720320965,345.9136601651972,340.1836969240964,343.25225830078125,14406500,META
2021-07-09,342.9245386589562,348.2771327231589,342.87486732307934,347.9891662597656,13018700,META
2021-07-12,348.7935700152841,351.7330283603502,347.21460329360013,350.7101745605469,10018600,META
2021-07-13,349.061709882351,356.003211854675,346.3804271577719,349.6476135253906,11456000,META
2021-07-14,352.1004565076469,352.73603144965426,344.3247856324014,345.2185363769531,13894200,META
2021-07-15,346.807456771449,346.807456771449,337.8599480408071,342.0705261230469,14781600,META
2021-07-16,342.5174133110356,343.5899081740883,337.7805130149065,338.7934265136719,11026100,META
2021-07-19,335.22833468467167,337.4329360890241,332.2193545536119,334.6126403808594,14372300,META
2021-07-20,336.4498015039066,341.067569648738,332.1796418476506,339.28997802734375,11024300,META
2021-07-21,339.1310778108753,344.11624409141785,338.88281201452764,343.8282775878906,9279700,META
2021-07-22,344.27515089851886,349.1014539216713,342.81534674837894,348.7538757324219,12385400,META
2021-07-23,358.4064473473775,372.7264018878384,354.7122509878652,367.224853515625,33694300,META
2021-07-26,367.0161945362885,371.8424962692942,365.6656434607692,369.876220703125,14925200,META
2021-07-27,369.33010978819533,370.5614983630885,362.0211494423419,365.258544921875,15705400,META
2021-07-28,371.9617630396669,374.93101241573123,364.38468570436436,370.6906433105469,29676900,META
2021-07-29,358.49584445846887,362.98447957868854,354.2653851833191,355.8344421386719,33413200,META
2021-07-30,351.54436646173724,358.22769258735656,350.49172191318684,353.8283996582031,15976200,META
2021-08-02,355.61590753540196,356.9068774625231,348.30694725009323,349.5085754394531,13180400,META
2021-08-03,350.28315139524244,351.3159151790246,345.2880453111315,348.803466796875,12406100,META
2021-08-04,349.97532638335207,357.9794128958687,349.0716352860186,356.43023681640625,14180600,META
2021-08-05,357.14523110122803,361.3756593379675,354.4242175743126,360.4521179199219,10247200,META
2021-08-06,358.893054608952,362.6170418184511,358.893054608952,360.9884338378906,8925000,META
2021-08-09,361.23667258484005,363.2426493012661,358.2475427107706,359.1015625,7798900,META
2021-08-10,359.3200650614363,361.574338051319,356.54944039375164,358.62493896484375,7469900,META
2021-08-11,359.58818244084523,359.8463582588561,355.32793292601053,357.4630126953125,8400300,META
2021-08-12,355.96346124829,360.4818859888844,354.6327300964026,360.1343078613281,7170700,META
2021-08-13,360.45207926877004,362.13035816764733,358.9724250927654,360.6606140136719,7195700,META
2021-08-16,360.00522845589376,364.4045210745695,354.90089981921847,364.0172119140625,11222100,META
2021-08-17,360.4620449651616,362.1403239821523,352.606912425003,355.9634704589844,12328700,META
2021-08-18,353.7787829603999,357.36372674757365,352.6864073237661,352.9843444824219,10042400,META
2021-08-19,348.9126880907285,355.08954110949225,348.56510998256186,352.6565246582031,12004500,META
2021-08-20,352.14020531327213,357.49280002789834,350.85914534134406,356.8771057128906,8697700,META
2021-08-23,356.9466479627438,363.1532931180248,356.6090101030027,360.82952880859375,10942000,META
2021-08-24,361.1374056792158,365.4075657748195,359.33002318796935,362.9745788574219,9235100,META
2021-08-25,363.06387912846816,368.287370479807,362.8652543840877,365.83453369140625,9684500,META
2021-08-26,365.82460856264174,366.877253078658,361.6040901691806,361.85235595703125,7888700,META
2021-08-27,362.5673710076073,371.14742107472495,361.5544271740296,370.0451354980469,11219100,META
2021-08-30,369.97562175122965,378.843668815076,367.94976434643246,378.0194396972656,13547300,META
2021-08-31,377.3143442669874,380.10484920750287,376.17229743518845,376.748291015625,12345400,META
