date,Open,High,Low,Close,Volume,symbol,Bollinger_Middle,Bollinger_Upper,Bollinger_Lower,Bollinger_%B,Bollinger_Width,RSI_14,MACD,MACD_Signal,MACD_Diff,Return,Return_next,Close_next
2025-07-14,112.9000015258789,118.45999908447266,111.7249984741211,116.73999786376953,10225400,SHOP,112.22000007629394,119.5841153212563,104.85588483133158,0.8068934717288424,14.728230489924726,59.43044062294699,2.1998701451689016,2.368692821610475,-0.16882267644157345,0.041298699743209655,-0.014476570523702326,115.05000305175781
2025-07-15,116.98999786376953,118.6500015258789,114.6500015258789,115.05000305175781,5440500,SHOP,112.7055004119873,119.44510307960739,105.96589774436721,0.6739347818703391,13.47920533524018,55.978374636918545,2.127340813810463,2.320422420050473,-0.19308160624001003,-0.014476570523702326,0.04302474417158697,120.0
2025-07-16,114.29000091552734,120.18000030517578,112.58999633789062,120.0,12714100,SHOP,113.2870002746582,120.42508913672788,106.14891141258852,0.9702238831049924,14.276177724139359,62.795083099506115,2.4411441903687745,2.344566774114133,0.09657741625464134,0.04302474417158697,0.05624999999999991,126.75
2025-07-17,120.04000091552734,127.33999633789062,119.66999816894531,126.75,13380600,SHOP,114.29800033569336,122.8993308483756,105.69666982301112,1.2238414827768087,17.202661025364478,69.68804812269597,3.197643768123939,2.515182172916094,0.6824615952078448,0.05624999999999991,0.002524652424648721,127.06999969482422
2025-07-18,127.83000183105469,129.0800018310547,125.88999938964844,127.06999969482422,8473600,SHOP,115.35300025939941,124.74898168266711,105.95701883613171,1.123511206951169,18.791962846535398,69.9720763566633,3.779429523865403,2.768031643105956,1.0113978807594468,0.002524652424648721,0.010702707045118665,128.42999267578125
2025-07-21,126.83499908447266,129.2899932861328,126.5999984741211,128.42999267578125,6419800,SHOP,116.45449981689453,126.53426026409176,106.3747393696973,1.0940365806122219,20.15952089439446,71.20690786836548,4.300663621301965,3.0745580387451583,1.2261055825568064,0.010702707045118665,-0.03675148999832245,123.70999908447266
2025-07-22,126.59500122070312,127.23799896240234,122.54000091552734,123.70999908447266,9045400,SHOP,117.14099960327148,127.23362442977006,107.0483747767729,0.8254356321634988,20.185249652997157,61.720510059502516,4.283503797237032,3.3163471904435333,0.9671566067934982,-0.03675148999832245,-0.012125131445322901,122.20999908447266
2025-07-23,122.80999755859375,123.11000061035156,118.87000274658203,122.20999908447266,8523600,SHOP,117.53049964904785,127.77317586831687,107.28782342977884,0.7284314829078313,20.48535243853803,59.029099825518664,4.101586512887167,3.4733950549322605,0.6281914579549062,-0.012125131445322901,-0.0010637202715967353,122.08000183105469
2025-07-24,122.8499984741211,122.8499984741211,120.70999908447266,122.08000183105469,4313100,SHOP,117.93999977111817,128.22253838402676,107.65746115820957,0.7013122544825265,20.56507722581719,58.78983424395399,3.901946848090958,3.559105413564,0.3428414345269579,-0.0010637202715967353,0.019249659558272514,124.43000030517578
2025-07-25,122.19000244140625,125.56999969482422,121.5999984741211,124.43000030517578,6935300,SHOP,118.50799980163575,128.90611239119147,108.10988721208003,0.7847632420083779,20.796225179111445,61.803890062740024,3.888531640296293,3.624990658910459,0.2635409813858338,0.019249659558272514,0.0193682876059158,126.83999633789062
2025-07-28,126.0999984741211,128.14999389648438,125.80999755859375,126.83999633789062,5335800,SHOP,119.16749954223633,129.91670368022952,108.41829540424314,0.8568867377137144,21.498408275986378,64.65861291206198,4.025957794744443,3.705184086077256,0.3207737086671867,0.0193682876059158,-0.015689040690827105,124.8499984741211
2025-07-29,126.59500122070312,127.62000274658203,123.27999877929688,124.8499984741211,5911800,SHOP,119.64249954223632,130.5138557382871,108.77114334618553,0.7395054875387347,21.74271239210158,60.62914913665722,3.9290017295271014,3.7499476147672253,0.1790541147598761,-0.015689040690827105,-0.01473765607031241,123.01000213623047
2025-07-30,123.97000122070312,125.94000244140625,122.16000366210938,123.01000213623047,6702700,SHOP,120.15949974060058,130.6314665274549,109.68753295374627,0.6361015773659718,20.943933573708634,57.08669063569689,3.661483717237047,3.73225483526119,-0.07077111802414304,-0.01473765607031241,-0.0065035609939412264,122.20999908447266
2025-07-31,125.3499984741211,126.58000183105469,122.05000305175781,122.20999908447266,8493500,SHOP,120.5314998626709,130.7364061731608,110.32659355218101,0.5822398153756877,20.40981262097978,55.566507987052006,3.3463456155335365,3.65507299131566,-0.3087273757821234,-0.0065035609939412264,-0.029539322783697086,118.5999984741211
2025-08-01,118.05000305175781,120.19000244140625,115.94999694824219,118.5999984741211,9886700,SHOP,120.63549995422363,130.7164005407942,110.55459936765305,0.39904168468766754,20.161801173141157,49.199675063492556,2.773330294962463,3.4787244520450207,-0.7053941570825577,-0.029539322783697086,0.05573356404210994,125.20999908447266
2025-08-04,120.2300033569336,125.48999786376953,120.2300033569336,125.20999908447266,6881700,SHOP,121.0629997253418,131.15843566064947,110.9675637900341,0.7053898110841945,20.190871870615368,58.562076179245864,2.820075260070581,3.346994613650133,-0.5269193535795518,0.05573356404210994,0.014295990165447803,127.0
2025-08-05,125.0,127.2300033569336,123.0,127.0,9223300,SHOP,121.78899955749512,131.3872052658029,112.19079384918734,0.7714570098239547,19.196411416615547,60.67565610685178,2.9673532942563696,3.2710663497713806,-0.30371305551501093,0.014295990165447803,0.2196849913109007,154.89999389648438
2025-08-06,145.16000366210938,156.38999938964844,145.11000061035156,154.89999389648438,38572100,SHOP,123.81799926757813,140.66343161461288,106.97256692054339,1.4225644669896977,33.69086469406949,78.81417017549542,5.274566614272402,3.6717664026715853,1.6028002116008166,0.2196849913109007,-0.024725543726135335,151.07000732421875
2025-08-07,154.4600067138672,156.85000610351562,147.5,151.07000732421875,15934800,SHOP,125.61349945068359,145.72358444233333,105.50341445903385,1.132928898214637,40.220169983299485,73.7829419823386,6.716577362203708,4.28072859457801,2.435848767625698,-0.024725543726135335,-0.009664437963081585,149.61000061035156
2025-08-08,150.49000549316406,150.72999572753906,148.02999877929688,149.61000061035156,9571000,SHOP,127.48849945068359,149.14607400940082,105.83092489196636,1.0107104929892532,43.31514911743446,71.89871541043296,7.653347898511427,4.955252455364693,2.698095443146734,-0.009664437963081585,-0.014103339360628131,147.5
2025-08-11,150.7550048828125,153.32000732421875,147.22000122070312,147.5,10131000,SHOP,129.02649955749513,151.75478000337284,106.29821911161743,0.9063989901588761,45.456560891755416,69.15029232495714,8.13174815150498,5.590551594592751,2.5411965569122286,-0.014103339360628131,0.012203410520391866,149.3000030517578
