date,Open,High,Low,Close,Volume,symbol,Bollinger_Middle,Bollinger_Upper,Bollinger_Lower,Bollinger_%B,Bollinger_Width,RSI_14,MACD,MACD_Signal,MACD_Diff,Return,Return_next,Close_next
2021-02-08,127.6500015258789,129.25,123.69999694824219,124.88999938964844,22008000,U,147.26100006103516,162.42867204020334,132.09332808186699,-0.237456634812246,30.335343958336352,30.08465604606039,-3.9747692226570166,-1.6471980749837414,-2.327571147673275,-0.0291511195412969,0.02490191869285363,128.0
2021-02-09,127.5,131.4199981689453,126.58000183105469,128.0,11939500,U,146.58550033569335,163.78478768852426,129.38621298286245,-0.04029855872587311,34.398574705661815,33.693618923735684,-4.915785262689781,-2.3009155125249494,-2.6148697501648313,0.02490191869285363,-0.002734363079071045,127.6500015258789
2021-02-10,129.82000732421875,130.0399932861328,125.5,127.6500015258789,5690400,U,145.6185001373291,164.6908105915325,126.5461896831257,0.02893754916069779,38.14462090840681,33.48414043544361,-5.624948303241496,-2.9657220706682588,-2.659226232573237,-0.002734363079071045,-0.01770467770634765,125.38999938964844
2021-02-11,128.4499969482422,129.60000610351562,124.5,125.38999938964844,6508800,U,144.3314998626709,165.13752444262184,123.52547528271998,0.04480731289544728,41.61204915990186,32.09650035588233,-6.296743467780544,-3.6319263500907164,-2.664817117689828,-0.01770467770634765,0.005423082450640049,126.06999969482422
2021-02-12,125.02999877929688,126.06999969482422,122.31999969482422,126.06999969482422,4275300,U,143.11449966430663,165.16610134940748,121.06289797920577,0.11353147465477509,44.10320337020171,32.996250097690066,-6.697075911746907,-4.244956262421955,-2.4521196493249526,0.005423082450640049,-0.005235155344748832,125.41000366210938
2021-02-16,129.0,130.1999969482422,123.68000030517578,125.41000366210938,5857600,U,141.95449981689453,165.13941879245118,118.76958084133788,0.14320565078903968,46.3698379511133,32.54549837002723,-6.987055989694994,-4.7933762078765625,-2.1936797818184317,-0.005235155344748832,-0.03117776531323646,121.5
2021-02-17,124.5,124.81999969482422,118.21700286865234,121.5,6593700,U,140.7849998474121,165.56449597207512,116.0055037227491,0.11086779669789644,49.558992249326025,29.936386431118933,-7.446532912817503,-5.324007548864751,-2.122525363952752,-0.03117776531323646,-0.025761294266814505,118.37000274658203
2021-02-18,120.0,120.81500244140625,114.97000122070312,118.37000274658203,6016800,U,139.34099998474122,165.75709468835075,112.92490528113169,0.10306401318106874,52.83218940721906,28.001170429604613,-7.971347571800777,-5.853475553451956,-2.1178720183488213,-0.025761294266814505,0.025597691213911533,121.4000015258789
2021-02-19,118.56999969482422,121.4000015258789,118.23999786376953,121.4000015258789,4919200,U,138.0629997253418,165.3401504777656,110.78584897291799,0.19456124008879042,54.554301504847615,32.547013445156836,-8.049976275826083,-6.292775697926781,-1.7572005778993018,0.025597691213911533,-0.048929179297744985,115.45999908447266
2021-02-22,119.58000183105469,120.0,115.0,115.45999908447266,5201500,U,136.13449974060057,164.0693636250424,108.19963585615874,0.1299516485626683,55.86972776888366,28.71889336854555,-8.493688688541269,-6.732958296049679,-1.76073039249159,-0.048929179297744985,-0.04200587660296751,110.61000061035156
