date,Open,High,Low,Close,Volume,symbol,Bollinger_Middle,Bollinger_Upper,Bollinger_Lower,Bollinger_%B,Bollinger_Width,RSI_14,MACD,MACD_Signal,MACD_Diff,Return,Return_next,Close_next
2025-07-25,117.84200286865234,118.73200225830078,117.43800354003906,118.04900360107422,26293000,NFLX,125.52060012817383,134.8095112111074,116.23168904524024,0.09782172203009387,18.57782216586716,36.51822529794875,-1.88391206728123,-0.8137735936539546,-1.0701384736272752,-0.0002286052938343941,-0.004989491640200572,117.45999908447266
2025-07-28,118.12000274658203,119.77899932861328,116.85299682617188,117.45999908447266,34470000,NFLX,124.77800025939942,134.15073176394452,115.40526875485432,0.10961214074157255,18.7454630090902,35.545364436958266,-2.0995063732533907,-1.0709201495738419,-1.0285862236795489,-0.004989491640200572,-0.004988919970404737,116.8740005493164
2025-07-29,117.9000015258789,117.95999908447266,116.3290023803711,116.8740005493164,27525000,NFLX,123.92605056762696,132.9121421260494,114.93995900920453,0.10761305555022699,17.97218311684486,34.55893945371328,-2.291239614375044,-1.3149840425340824,-0.9762555718409618,-0.004988919970404737,0.013227900237543055,118.41999816894531
2025-07-30,116.8550033569336,118.48500061035156,116.61000061035156,118.41999816894531,29227000,NFLX,123.37905044555664,132.30713898410795,114.45096190700532,0.22227805228419098,17.85617707710263,39.3415944760446,-2.2920195274842854,-1.5103911395241232,-0.7816283879601622,0.013227900237543055,-0.02094237262190246,115.94000244140625
2025-07-31,118.4800033569336,119.0,115.77400207519531,115.94000244140625,37129000,NFLX,122.75175094604492,131.91627286787076,113.5872290242191,0.12836312888203627,18.32904384365166,34.93136598065786,-2.4643451068751716,-1.701181932994333,-0.7631631738808387,-0.02094237262190246,-0.0006900278538041205,115.86000061035156
2025-08-01,116.3010025024414,117.85099792480469,115.28500366210938,115.86000061035156,38910000,NFLX,122.0588508605957,131.10658719852543,113.01111452266596,0.15743640073498594,18.09547267585947,34.79585629435931,-2.577656232728529,-1.8764767929411723,-0.7011794397873568,-0.0006900278538041205,0.010693927210071452,117.0989990234375
2025-08-04,116.76499938964844,117.69999694824219,116.26200103759766,117.0989990234375,22447000,NFLX,121.46570053100587,130.17452022845845,112.75688083355328,0.24929429823620822,17.417639394905166,38.758252095955434,-2.538220275783658,-2.0088254895096695,-0.5293947862739885,0.010693927210071452,-0.019743947251830818,114.78700256347656
2025-08-05,117.0999984741211,117.1709976196289,114.47100067138672,114.78700256347656,26607000,NFLX,120.82850074768066,129.53383706169623,112.1231644336651,0.15300029968530304,17.410672628031136,34.54022886058405,-2.6628303373674953,-2.139626459081235,-0.5232038782862602,-0.019743947251830818,0.026666756173763018,117.8479995727539
2025-08-06,115.35199737548828,118.13800048828125,115.18699645996094,117.8479995727539,33622000,NFLX,120.27950057983398,128.25167381062224,112.30732734904572,0.34750074184980706,15.944346461576515,43.333169315175425,-2.4859315605194325,-2.2088874793688746,-0.2770440811505579,0.026666756173763018,0.0016037861602051784,118.03700256347656
2025-08-07,118.1760025024414,119.12200164794922,116.81999969482422,118.03700256347656,26283000,NFLX,119.9284008026123,127.64199282928395,112.21480877594065,0.3773983487462285,15.427184053343296,43.834838146044284,-2.303928786686015,-2.227895740832303,-0.07603304585371218,0.0016037861602051784,0.02649168339975083,121.16400146484375
2025-08-08,118.31900024414062,121.41100311279297,118.03700256347656,121.16400146484375,38167000,NFLX,119.76105079650878,127.21039799377418,112.31170359924339,0.5941660142280641,14.898694394530793,51.487090024547015,-1.8856312163463542,-2.1594428359351134,0.2738116195887592,0.02649168339975083,0.005504933881604002,121.83100128173828
