date,Open,High,Low,Close,Volume,symbol,Bollinger_Middle,Bollinger_Upper,Bollinger_Lower,Bollinger_%B,Bollinger_Width,RSI_14,MACD,MACD_Signal,MACD_Diff,Return,Return_next,Close_next
2025-05-21,163.12438701474937,172.54173038625467,162.99483135159699,167.97755432128906,73416000,GOOGL,160.6718780517578,169.57381532467653,151.76994077883907,0.9103419315117184,17.80387454583746,62.12958456991475,3.0133938616106946,2.212833280927333,0.8005605806833618,0.027930262397008132,0.013704223534068083,170.27955627441406
2025-05-22,171.25618084668935,176.15917803179707,170.12012070875053,170.27955627441406,74864400,GOOGL,161.2493751525879,171.02779496573146,151.47095533944434,0.9617403064290787,19.556839626287115,64.3996904781372,3.4189644579299454,2.4540595163278556,0.9649049416020898,0.013704223534068083,-0.014045775231931401,167.88784790039062
2025-05-23,168.47580548761593,169.3727046333075,167.30985028367255,167.88784790039062,35211400,GOOGL,161.57374954223633,171.7720790062606,151.37542007821204,0.8095653254009868,20.396658928048566,60.35184591426053,3.5069650895066786,2.6646406309636204,0.8423244585430583,-0.014045775231931401,0.026295459531834764,172.3025360107422
2025-05-27,169.5720138436325,172.5716072803838,169.41256307598843,172.3025360107422,37995700,GOOGL,162.18612518310547,173.3694151296047,151.00283523660624,0.9523003014333681,22.36657989299846,64.75545213956264,3.8881148912599883,2.909335483022894,0.9787794082370942,0.026295459531834764,-0.0031230907422312715,171.76441955566406
2025-05-28,172.56165823831284,174.66436785084326,171.31597754856884,171.76441955566406,34784000,GOOGL,162.79401702880858,174.65174787058325,150.93628618703391,0.8782512289473143,23.715461683549336,63.82490873353807,4.09950086041934,3.1473685585021833,0.9521323019171568,-0.0031230907422312715,-0.00290101417344768,171.26612854003906
2025-05-29,173.39873303929133,173.81727988052086,170.04038313314817,171.26612854003906,29317300,GOOGL,163.44476013183595,175.65704626312626,151.23247400054564,0.8202253994099928,24.424572262580625,62.923207597664785,4.17864897905082,3.353624642611911,0.8250243364389087,-0.00290101417344768,-0.0006981407947561635,171.1465606689453
2025-05-30,170.75790891590938,171.61493780799663,166.86141620850907,171.1465606689453,52639900,GOOGL,163.9649574279785,176.55307643005327,151.37683842590374,0.7852532312326863,25.176238004149525,62.69432290233276,4.183501504169982,3.5196000149235256,0.6639014892464563,-0.0006981407947561635,-0.015779590007757527,168.44593811035156
2025-06-02,167.2600475640349,169.28303195267003,166.8116055203689,168.44593811035156,38612300,GOOGL,164.21409454345704,176.94900512147896,151.4791839654351,0.6661512870847281,25.46982115604385,57.5981030110565,3.9241938310943567,3.600518778157692,0.32367505293666454,-0.015779590007757527,-0.016861074094281392,165.6057586669922
2025-06-03,166.91124474262,167.89781407143477,164.70887469424017,165.6057586669922,45084900,GOOGL,164.3122528076172,177.0582886753829,151.5662169398515,0.5507414961323867,25.492071735531397,52.742458496960424,3.4497453700281824,3.5703640965317907,-0.12061872650360828,-0.016861074094281392,0.011252873477433534,167.46929931640625
2025-06-04,166.16382850855194,167.6387100496484,165.78513674832732,167.46929931640625,26900800,GOOGL,164.55241928100585,177.34624785646102,151.7585907055507,0.6139955885057113,25.58765715091033,55.399256733135545,3.187371666068856,3.493765610439204,-0.30639394437034806,0.011252873477433534,0.0009523229865548988,167.6287841796875
