date,Open,High,Low,Close,Volume,symbol,Bollinger_Middle,Bollinger_Upper,Bollinger_Lower,Bollinger_%B,Bollinger_Width,RSI_14,MACD,MACD_Signal,MACD_Diff,Return,Return_next,Close_next
2025-05-08,248.81480294673432,250.29792360131458,247.10725037749202,247.9756622314453,3637000,IBM,234.90558471679688,248.25185481936282,221.55931461423094,0.9896528173866193,26.692540205131877,62.62306122229038,2.7280905419033274,0.6680205089843964,2.060070032918931,0.003038989710898443,-0.012912848441417046,244.77359008789062
2025-05-09,248.0247939222447,248.50609570873493,243.24130193531636,244.77359008789062,2901300,IBM,235.94515838623047,248.96096213738252,222.92935463507843,0.8391427786731469,26.031607502304098,58.44880651742131,2.950680812910292,1.1245525697695755,1.8261282431407166,-0.012912848441417046,0.01801766195916321,249.183837890625
2025-05-12,248.01497284826957,249.30170159649109,240.304402350756,249.183837890625,4609500,IBM,236.91593551635742,250.81065803249157,223.02121300022327,0.9414590633250302,27.789445032268304,62.18731783092598,3.443263547246005,1.5882947652648616,1.8549687819811433,0.01801766195916321,0.019314887371565614,253.99679565429688
2025-05-13,249.91068399085393,254.9692012029312,248.3882278313244,253.99679565429688,3521400,IBM,237.95270233154298,253.5874037832886,222.31800087979735,1.0130924108871473,31.269402903491255,65.80335162861203,4.173890370995736,2.1054138864110366,2.068476484584699,0.019314887371565614,-0.0029776640950276434,253.240478515625
2025-05-14,253.0243850673969,255.92196769646725,251.66889252628525,253.240478515625,3634700,IBM,238.87164230346679,255.78017334481675,221.96311126211683,0.9248990103581175,33.81706208269992,64.75538498085061,4.638420100808787,2.6120151292905867,2.0264049715182004,-0.0029776640950276434,0.0343649887734474,261.9430847167969
2025-05-15,254.40934001006883,262.6797628288907,254.0164210365448,261.9430847167969,4856300,IBM,240.32962875366212,259.73169999116163,220.9275575161626,1.0569883673388738,38.804142474999026,70.56439903084774,5.6437334025984285,3.218358783952155,2.4253746186462735,0.0343649887734474,0.0003001158871400733,262.0216979980469
2025-05-16,261.6189770061497,263.22002900609107,259.8902293288371,262.0216979980469,3817900,IBM,241.77983779907225,263.0270428253164,220.5326327728281,0.9763417158626804,42.49441005248832,70.61152041613106,6.3733271241276555,3.8493524519872553,2.5239746721404,0.0003001158871400733,0.006185237773393526,263.6423645019531
2025-05-19,260.73494996644735,264.3594086505394,260.37149692093885,263.6423645019531,3198600,IBM,243.43743896484375,266.03293902441476,220.84193890527274,0.9471006502144431,45.19100011914202,71.62016334841675,7.001599565818253,4.479801874753456,2.5217976910647977,0.006185237773393526,-0.005439381930824938,262.20831298828125
2025-05-20,262.65030187860435,264.4969131773133,260.9019203251371,262.20831298828125,2437900,IBM,244.79501419067384,268.4510225140382,221.13900586730946,0.8680523476230098,47.31201664672872,69.35199609394661,7.299648229119725,5.04377114562671,2.255877083493015,-0.005439381930824938,-0.022775843041735633,256.2362976074219
2025-05-21,260.2634774433426,260.9313917642827,255.78447674037534,256.2362976074219,3753900,IBM,245.6305419921875,269.66056174740237,221.60052223697264,0.7206772138198673,48.06003951042973,60.726938481685075,6.973575177345907,5.429731951970551,1.5438432253753565,-0.022775843041735633,-0.009583389260406139,253.7806854248047
